17.4	13
18.6	12
18.8	11
19.8	10
20.0	9
21.2	8
22.2	7
23.6	6
25.0	5
29.0	4
30.0	5
30.0	4
38.2	3
74.2	2
74.8	3
76.0	2
78.6	3
79.0	2
326.2	3
327.0	2
561.4	3
562.6	4
564.4	5
565.6	6
566.2	7
566.6	8
567.0	9
567.6	10
568.0	11
568.2	12
568.6	13
569.0	14
569.4	15
569.8	16
570.6	17
571.0	18
571.4	19
572.2	20
572.6	21
573.2	22
573.6	23
574.2	24
600.0	24
