6.0	22
7.0	20
7.4	19
8.0	18
8.4	17
9.4	16
10.0	15
10.4	13
11.2	12
11.4	11
12.2	10
12.4	9
12.4	8
12.6	9
12.8	8
13.6	7
14.0	6
14.8	5
15.8	4
16.8	3
17.4	4
17.6	3
18.8	2
21.2	1
25.8	0
78.6	1
78.8	0
80.4	1
81.8	0
82.8	1
121.0	0
122.0	1
139.4	0
140.0	1
151.0	0
151.8	1
169.8	0
171.0	1
171.2	0
172.0	1
172.4	0
180.2	1
183.2	2
184.6	3
185.4	4
186.0	6
186.2	8
186.4	11
186.6	13
187.0	15
187.2	17
187.4	19
187.6	21
187.8	23
188.0	25
188.2	26
188.2	25
192.0	25
